BusinessEntityID,CreditCardID,ModifiedDate
10787,606,2014-05-26
10788,13487,2013-05-17
10789,16059,2013-12-14
10790,4934,2013-06-24
10791,1220,2013-07-07
10792,16947,2013-12-16
10793,18224,2011-09-12
10794,8940,2013-09-05
10795,10397,2014-05-23
10796,15508,2013-09-11
10797,4778,2013-10-11
10798,18727,2013-09-07
10799,8776,2014-01-12
10800,12484,2014-05-19
10801,14736,2014-04-11
10802,19099,2013-10-02
10803,5044,2012-08-04
10804,13888,2012-09-26
10805,1176,2012-08-17
10806,5976,2013-05-14
10807,1943,2012-10-27
10808,912,2013-09-22
10809,18784,2014-01-01
10810,13651,2014-03-25
10811,13353,2014-04-19
10812,7739,2013-12-15
10813,18637,2014-02-01
10814,966,2014-05-22
10815,9947,2012-12-04
10816,11907,2014-04-28
10817,7231,2014-02-23
10818,13295,2014-03-04
10819,11669,2014-05-23
10820,7486,2012-10-10
10821,13232,2013-09-04
10822,16430,2014-02-09
10823,5937,2014-04-11
10824,9773,2012-11-27
10825,13540,2014-02-10
10826,6824,2014-05-17
10827,12875,2013-01-18
10828,10012,2014-02-28
10829,17835,2014-01-14
10830,12811,2011-10-31
10831,7348,2014-06-02
10832,8726,2014-02-17
10833,10072,2013-10-17
10834,19016,2013-08-28
10835,18352,2013-09-03
10836,6620,2013-12-09
10837,3658,2012-12-09
10838,10942,2014-04-05
10839,11614,2013-11-17
10840,12835,2011-08-04
10841,12495,2014-05-11
10842,9611,2012-04-30
10843,10754,2013-12-18
10844,9653,2013-09-06
10845,16909,2013-11-28
10846,16583,2013-08-07
10847,7195,2014-03-06
10848,14229,2011-09-17
10849,3196,2014-03-03
10850,187,2014-03-01
10851,10382,2014-01-28
10852,1628,2012-09-10
10853,7580,2014-01-27
10854,9014,2012-01-11
10855,13872,2013-01-06
10856,15242,2012-12-07
10857,14191,2014-05-29
10858,11410,2013-01-01
10859,6669,2013-08-03
10860,201,2014-06-14
10861,6367,2013-09-08
10862,4448,2012-12-21
10863,2098,2014-03-04
10864,13130,2013-03-20
10865,18155,2011-08-01
10866,6384,2013-05-02
10867,12756,2011-09-11
10868,7350,2013-07-07
10869,13541,2014-06-07
10870,9637,2014-03-15
10871,10205,2012-06-19
10872,17733,2014-05-17
10873,3133,2013-09-17
10874,12099,2011-07-07
10875,10843,2014-06-21
10876,5990,2013-10-03
10877,12695,2013-09-30
10878,12539,2013-08-07
10879,16462,2013-11-13
10880,11187,2014-02-12
10881,15615,2013-11-26
10882,12903,2013-08-25
10883,12131,2014-03-31
10884,1727,2014-01-09
10885,2451,2013-07-18
10886,6394,2014-05-18
10887,1509,2014-03-20
10888,3678,2012-12-15
10889,18413,2013-08-07
10890,15746,2013-11-25
10891,15075,2014-01-13
10892,3932,2013-04-26
10893,1113,2012-12-30
10894,15193,2012-09-17
10895,16387,2014-02-16
10896,16974,2013-01-04
10897,7942,2014-03-07
10898,1963,2013-10-17
10899,8068,2014-02-03
10900,10248,2013-08-23
10901,5184,2014-05-02
10902,5794,2013-03-11
10903,10398,2014-01-26
10904,1526,2013-02-15
10905,11663,2013-08-25
10906,17146,2012-10-10
10907,9963,2013-03-15
10908,7659,2014-06-13
10909,12657,2011-10-24
10910,11256,2014-03-22
10911,7121,2013-02-19
10912,19201,2013-09-24
10913,17339,2013-10-19
10914,11093,2014-06-14
10915,13348,2011-08-30
10916,10607,2013-07-31
10917,7,2013-02-01
10918,7072,2014-05-02
10919,3370,2013-09-01
10920,5936,2012-02-11
10921,14118,2013-12-20
10922,17822,2013-12-07
10923,16936,2013-12-16
10924,2815,2014-05-16
10925,15149,2012-10-17
10926,2824,2013-07-23
10927,2177,2013-07-22
10928,4248,2014-05-22
10929,6245,2013-10-24
10930,452,2013-07-01
10931,6579,2013-04-10
10932,5142,2012-06-26
10933,5134,2014-04-04
10934,19057,2011-06-18
10935,18201,2013-12-01
10936,3075,2013-11-20
10937,9597,2012-11-06
10938,17394,2013-06-09
10939,15838,2014-04-12
10940,932,2013-09-19
10941,5199,2014-05-19
10942,9495,2014-01-24
10943,8724,2013-09-13
10944,13491,2013-12-10
10945,4903,2013-08-08
10946,17490,2014-05-08
10947,2605,2013-12-23
10948,1812,2013-10-15
10949,4103,2013-09-12
10950,8472,2014-04-11
10951,13882,2013-11-23
10952,10819,2014-05-21
10953,6490,2013-02-04
10954,3961,2013-11-23
10955,17504,2011-06-27
10956,17528,2013-07-11
10957,2558,2014-05-19
10958,11860,2012-12-12
10959,15666,2014-05-11
10960,11399,2013-11-08
10961,12347,2014-04-02
10962,11265,2013-03-12
10963,13817,2013-06-20
10964,5711,2013-10-06
10965,1716,2013-09-25
10966,10887,2013-08-30
10967,6175,2012-09-11
10968,3951,2013-10-26
10969,7773,2013-12-18
10970,15503,2014-01-05
10971,4185,2013-10-13
10972,18279,2014-05-24
10973,15759,2011-06-30
10974,4575,2013-09-12
10975,8931,2012-06-11
10976,17854,2014-03-08
10977,8671,2011-09-04
10978,3521,2013-09-07
10979,3289,2013-06-30
10980,1081,2013-12-26
10981,15027,2013-09-15
10982,16200,2013-11-04
10983,13535,2014-02-18
10984,18435,2013-04-21
10985,8313,2012-06-02
10986,13718,2013-10-31
10987,3391,2013-03-11
10988,1738,2013-12-24
10989,13341,2013-09-29
10990,3644,2014-04-22
10991,15324,2013-01-12
10992,19180,2013-07-31
10993,14415,2014-02-17
10994,13772,2013-08-21
10995,18645,2013-09-24
10996,16991,2014-05-16
10997,10769,2013-03-03
10998,15024,2014-02-16
10999,8823,2014-01-15
11000,10695,2013-12-14
11001,16412,2013-08-27
11002,13862,2014-02-16
11003,13644,2014-04-18
11004,5813,2014-06-30
11005,2927,2013-10-27
11006,2113,2014-06-30
11007,1755,2013-08-14
11008,13022,2012-08-31
11009,15441,2013-09-30
11010,10463,2012-11-11
11011,8649,2012-03-02
11012,11244,2014-04-26
11013,17841,2013-07-05
11014,14513,2013-06-22
11015,9499,2012-12-01
11016,14891,2014-05-28
11017,894,2013-07-27
11018,1236,2014-03-21
11019,2486,2012-11-17
11020,4782,2012-06-30
11021,18452,2012-09-15
11022,3946,2013-12-02
11023,2188,2014-06-01
11024,13155,2014-03-29
11025,11450,2013-11-29
11026,656,2014-02-11
11027,15476,2013-10-13
11028,10253,2014-03-11
11029,13653,2013-12-18
11030,14676,2013-12-15
11031,15101,2014-03-08
11032,349,2012-12-01
11033,3775,2011-12-14
11034,16890,2013-02-04
11035,13587,2014-02-04
11036,1540,2013-02-04
11037,17791,2013-08-05
11038,10949,2014-05-01
11039,9053,2014-02-13
11040,11362,2013-08-22
11041,18852,2012-08-02
11042,2316,2014-03-16
11043,3108,2013-10-03
11044,2713,2013-03-03
11045,18716,2014-06-06
11046,13389,2012-10-23
11047,4490,2013-10-20
11048,8168,2013-09-29
11049,18710,2013-07-12
11050,4275,2012-07-28
11051,9089,2012-06-06
11052,12395,2013-02-07
11053,5271,2013-10-04
11054,13114,2013-09-26
11055,15376,2014-03-06
11056,16900,2014-03-30
11057,3055,2014-04-20
11058,15160,2014-03-30
11059,14583,2012-01-15
11060,13144,2013-08-20
11061,5470,2012-03-03
11062,11756,2014-04-20
11063,1337,2013-11-28
11064,12249,2013-10-28
11065,12964,2012-06-15
11066,6565,2014-04-08
11067,480,2012-04-23
11068,18683,2013-07-18
11069,4493,2013-07-26
11070,7439,2014-03-14
11071,19022,2011-10-07
11072,6215,2014-04-03
11073,1623,2012-06-26
11074,4172,2013-07-12
11075,17775,2013-10-29
11076,8246,2013-12-19
11077,5464,2014-01-20
11078,6567,2012-06-21
11079,12839,2013-10-15
11080,6573,2013-11-14
11081,16694,2014-05-15
11082,11404,2013-09-05
11083,1925,2013-09-21
11084,11736,2013-07-11
11085,8344,2013-12-02
11086,11750,2013-11-16
11087,15695,2013-09-07
11088,6224,2014-06-22
11089,1959,2014-01-12
11090,5575,2014-05-18
11091,2303,2011-11-10
11092,15574,2011-12-30
11093,9828,2014-02-05
11094,12112,2013-12-21
11095,1375,2014-01-18
11096,1734,2012-07-25
11097,6056,2013-08-26
11098,3560,2012-07-07
11099,8460,2014-05-21
11100,7101,2014-01-22
11101,16351,2014-05-18
11102,9250,2013-08-30
11103,5198,2014-01-19
11104,10698,2012-11-14
11105,3159,2014-06-06
11106,15828,2013-01-20
11107,7747,2013-04-21
11108,17535,2013-09-30
11109,13689,2012-08-11
11110,1872,2013-07-13
11111,13964,2012-10-03
11112,6678,2014-04-01
11113,6741,2013-08-26
11114,12531,2014-01-11
11115,4838,2012-07-09
11116,4261,2013-06-05
11117,15167,2014-01-14
11118,1311,2011-06-18
11119,155,2013-11-06
11120,18477,2014-04-20
11121,61,2014-05-15
11122,5118,2014-04-02
11123,8944,2013-11-08
11124,9859,2013-04-23
11125,1991,2013-09-16
11126,659,2013-09-26
11127,12925,2013-07-11
11128,15679,2013-08-22
11129,5062,2014-04-05
11130,15325,2014-02-20
11131,13854,2013-08-29
11132,4756,2013-12-11
11133,2984,2013-08-28
11134,12603,2014-02-24
11135,4702,2014-04-22
11136,9908,2013-05-13
11137,574,2013-07-22
11138,16386,2014-06-07
11139,9334,2013-09-04
11140,5442,2013-11-27
11141,6388,2013-10-17
11142,3613,2013-09-20
11143,12750,2013-07-29
11144,16060,2014-01-29
11145,1506,2013-03-31
11146,7561,2013-10-13
11147,13115,2013-09-26
11148,8349,2013-10-31
11149,6842,2013-08-05
11150,12317,2013-12-21
11151,7798,2013-07-23
11152,7830,2014-04-30
11153,17685,2014-03-12
11154,8434,2013-11-13
11155,8936,2012-02-03
11156,15173,2013-12-11
11157,12154,2012-04-06
11158,8320,2013-07-22
11159,11554,2012-10-02
11160,7965,2013-08-16
11161,15827,2014-03-01
11162,1549,2014-02-05
11163,12389,2014-05-16
11164,13600,2013-01-18
11165,598,2012-05-02
11166,195,2012-08-28
11167,10053,2014-05-17
11168,17219,2014-01-17
11169,10098,2014-03-22
11170,534,2014-04-14
11171,3255,2012-07-25
11172,1256,2014-02-22
11173,16857,2014-03-27
11174,1221,2013-05-20
11175,15703,2013-04-22
11176,7184,2012-03-14
11177,13415,2014-06-26
11178,12598,2013-12-30
11179,17012,2014-03-26
11180,1342,2013-07-29
11181,2094,2012-03-28
11182,12574,2011-10-15
11183,5509,2012-05-10
11184,455,2013-11-11
11185,13359,2014-05-10
11186,10958,2011-10-10
11187,16558,2012-06-11
11188,6874,2013-03-16
11189,17772,2014-04-23
11190,16373,2012-02-17
11191,6001,2012-06-28
11192,4232,2013-11-17
11193,2255,2012-06-07
11194,11379,2013-08-08
11195,5206,2013-09-30
11196,1473,2014-03-16
11197,5083,2013-07-02
11198,8907,2012-03-16
11199,10841,2012-09-21
11200,16461,2013-12-11
11201,6180,2013-08-24
11202,8414,2014-04-04
11203,2332,2011-11-24
11204,3936,2013-12-20
11205,4097,2013-12-14
11206,6190,2014-05-28
11207,11405,2013-08-27
11208,12278,2011-08-18
11209,12901,2013-12-07
11210,18729,2013-07-23
11211,12860,2011-05-31
11212,3721,2013-06-05
11213,6684,2013-10-18
11214,8996,2014-05-09
11215,10154,2011-11-07
11216,4846,2012-11-06
11217,16646,2013-03-30
11218,12894,2012-05-26
11219,19220,2014-06-01
11220,7933,2012-01-01
11221,5709,2013-12-29
11222,2743,2013-07-21
11223,18244,2012-11-15
11224,7851,2014-02-05
11225,16619,2014-04-09
11226,11023,2014-04-18
11227,7116,2012-11-03
11228,9062,2012-05-01
11229,5672,2012-07-21
11230,11369,2013-07-07
11231,6289,2013-11-29
11232,12957,2014-03-25
11233,2745,2013-07-27
11234,18335,2014-03-30
11235,12033,2014-02-06
11236,16512,2013-12-31
11237,811,2014-01-07
11238,11012,2012-09-30
11239,13290,2012-07-01
11240,1789,2014-02-17
11241,6334,2014-03-19
11242,3364,2013-09-14
11243,10519,2011-09-15
11244,13567,2013-09-21
11245,7330,2013-11-26
11246,14310,2014-06-01
11247,6528,2012-05-18
11248,4274,2012-09-19
11249,1773,2013-09-05
11250,2793,2014-01-06
11251,6596,2013-02-16
11252,4071,2013-10-04
11253,2660,2014-03-03
11254,7427,2014-02-04
11255,2672,2014-05-03
11256,7645,2013-07-16
11257,3161,2013-12-04
11258,3675,2013-07-23
11259,11932,2011-10-28
11260,16030,2011-12-29
11261,14873,2014-03-30
11262,7012,2012-10-25
11263,2569,2011-10-28
11264,15424,2013-12-25
11265,129,2013-10-17
11266,1003,2013-11-17
11267,5248,2012-12-17
11268,16217,2013-10-15
11269,1416,2011-06-09
11270,11321,2014-06-05
11271,6370,2012-09-21
11272,10635,2014-01-17
11273,17954,2014-03-29
11274,12064,2013-07-13
11275,11975,2014-06-06
11276,17412,2014-01-02
11277,5,2013-02-01
11278,11650,2013-03-26
11279,18259,2014-01-11
11280,17497,2013-05-18
11281,1111,2013-11-27
11282,11721,2014-01-30
11283,3697,2013-10-29
11284,5658,2014-05-09
11285,3359,2013-09-21
11286,17123,2013-02-08
11287,921,2013-10-10
11288,18628,2013-01-18
11289,7865,2013-12-15
11290,5247,2014-04-02
11291,11388,2012-11-01
11292,16599,2013-07-06
11293,6805,2014-04-09
11294,8223,2013-09-29
11295,5431,2013-11-16
11296,16359,2012-11-14
11297,1931,2011-10-02
11298,7729,2013-09-20
11299,2553,2013-10-10
11300,14065,2013-08-05
11301,10435,2012-06-29
11302,6975,2014-06-19
11303,18252,2014-04-12
11304,11996,2014-01-11
11305,6561,2014-01-29
11306,8700,2014-01-20
11307,9361,2014-04-07
11308,7923,2014-02-17
11309,14823,2013-07-11
11310,17949,2014-04-11
11311,2712,2013-09-09
11312,9622,2012-05-03
11313,18589,2012-12-14
11314,15217,2013-07-31
11315,1717,2012-06-12
11316,5006,2013-08-19
11317,17406,2013-07-25
11318,13545,2013-07-17
11319,717,2014-02-17
11320,2200,2013-07-19
11321,8927,2014-06-08
11322,249,2013-10-14
11323,3174,2013-07-22
11324,7552,2013-07-28
11325,13191,2013-09-25
11326,8196,2013-07-01
11327,6279,2013-11-28
11328,13788,2013-11-06
11329,6667,2012-07-28
11330,11496,2013-03-31
11331,10186,2013-11-26
11332,5592,2013-08-26
11333,3380,2014-02-15
11334,14594,2013-07-09
11335,18440,2014-01-24
11336,16444,2014-06-18
11337,15891,2012-01-30
11338,16067,2013-11-05
11339,13475,2014-06-28
11340,7093,2013-12-06
11341,535,2013-11-22
11342,14859,2011-11-18
11343,9521,2013-07-25
11344,18881,2014-03-08
11345,11264,2013-03-16
11346,7185,2013-07-11
11347,17870,2013-01-13
11348,7964,2013-07-07
11349,9600,2013-08-25
11350,13259,2012-05-05
11351,9269,2014-02-25
11352,3712,2014-02-15
11353,2538,2012-10-16
11354,4925,2013-01-15
11355,16024,2013-07-01
11356,13960,2014-01-22
11357,898,2013-04-13
11358,11150,2011-05-31
11359,5855,2012-09-10
11360,5598,2014-03-21
11361,6822,2013-12-23
11362,6943,2012-07-14
11363,9281,2013-02-11
11364,3519,2013-11-30
11365,3398,2013-08-06
11366,5864,2013-12-16
11367,9620,2011-07-07
11368,5477,2013-07-29
11369,15,2013-01-29
11370,8645,2014-04-26
11371,14498,2013-12-02
11372,246,2011-08-12
11373,14592,2014-05-22
11374,5258,2013-03-29
11375,1388,2013-01-31
11376,6042,2014-05-28
11377,12941,2013-09-03
11378,5181,2014-03-14
11379,326,2014-06-25
11380,8468,2013-12-10
11381,8650,2013-11-05
11382,18156,2014-02-12
11383,32,2014-01-21
11384,14773,2013-11-06
11385,11859,2014-02-12
11386,15795,2014-02-21
11387,2670,2013-07-29
11388,4775,2013-11-27
11389,8758,2012-12-21
11390,15192,2013-02-08
11391,4801,2013-12-06
11392,8051,2013-01-28
11393,2694,2011-08-23
11394,13895,2013-09-11
11395,8646,2013-12-31
11396,757,2012-07-30
11397,14228,2013-09-01
11398,2261,2012-08-09
11399,7779,2014-01-26
11400,1990,2012-07-04
11401,1033,2014-06-25
11402,10728,2012-08-10
11403,17273,2013-05-23
11404,12021,2014-02-03
11405,12613,2011-12-20
11406,2930,2012-11-09
11407,3485,2013-08-18
11408,5048,2014-04-16
11409,1795,2013-10-11
11410,16715,2013-11-16
11411,13456,2012-03-19
11412,7208,2012-11-26
11413,11345,2012-04-10
11414,7848,2013-11-21
11415,1170,2013-10-28
11416,6161,2014-02-19
11417,4109,2013-11-02
11418,11751,2014-06-25
11419,18068,2013-07-10
11420,17087,2013-10-29
11421,13524,2014-02-27
11422,15968,2013-08-14
11423,15809,2012-12-08
11424,3766,2013-01-29
11425,8976,2013-09-30
11426,4048,2013-10-01
11427,9865,2012-05-09
11428,18850,2013-08-26
11429,13371,2013-12-07
11430,12204,2012-07-16
11431,9144,2011-08-05
11432,16209,2013-07-12
11433,1582,2013-08-24
11434,11316,2013-12-22
11435,4342,2011-08-04
11436,3067,2013-11-19
11437,10396,2014-01-11
11438,15349,2013-12-09
11439,18981,2014-03-27
11440,14296,2014-05-09
11441,1307,2013-08-20
11442,9689,2014-05-27
11443,16791,2012-02-16
11444,12514,2013-11-13
11445,6433,2013-07-13
11446,13107,2013-09-02
11447,17898,2012-11-17
11448,15623,2013-12-12
11449,14502,2013-10-17
11450,2503,2011-08-06
11451,8039,2013-01-28
11452,7271,2014-04-27
11453,6745,2013-08-03
11454,15373,2013-12-04
11455,11747,2014-03-05
11456,4473,2012-08-13
11457,1327,2012-05-19
11458,6803,2014-04-25
11459,12757,2013-07-07
11460,10193,2014-04-13
11461,10847,2013-12-17
11462,5028,2013-11-05
11463,13340,2013-11-18
11464,17041,2013-10-22
11465,7991,2013-07-06
11466,16819,2013-07-12
11467,4496,2014-02-13
11468,17367,2013-12-04
11469,13857,2014-02-18
11470,9571,2012-03-14
11471,19019,2014-03-17
11472,10592,2014-02-02
11473,807,2013-11-12
11474,18982,2013-12-03
11475,11143,2014-03-23
11476,4446,2013-01-12
11477,5114,2014-02-22
11478,13216,2014-04-18
11479,14409,2013-08-06
11480,4510,2013-08-08
11481,12522,2013-03-02
11482,12893,2014-02-22
11483,888,2013-11-10
11484,14447,2014-01-07
11485,8258,2013-12-03
11486,9130,2013-01-12
11487,15637,2014-05-22
11488,17906,2014-04-03
11489,7680,2013-06-25
11490,2587,2013-10-07
11491,510,2013-04-27
11492,16946,2014-02-13
11493,4525,2013-07-22
11494,2729,2013-07-19
11495,745,2013-01-16
11496,9222,2013-12-06
11497,13293,2013-01-27
11498,2929,2014-02-22
11499,16033,2012-11-03
11500,7037,2014-04-01
11501,5777,2014-05-12
11502,10238,2013-12-27
11503,7818,2013-10-21
11504,18990,2012-04-02
11505,9933,2013-12-17
11506,6662,2014-04-22
11507,13852,2013-01-27
11508,14299,2013-10-03
11509,16210,2013-09-03
11510,1344,2013-08-30
11511,6142,2013-07-26
11512,6623,2013-07-16
11513,12473,2013-05-06
11514,4418,2013-07-08
11515,3795,2013-09-26
11516,9897,2012-01-30
11517,11899,2014-01-12
11518,13945,2013-11-15
11519,595,2013-04-27
11520,2447,2013-07-19
11521,14263,2012-04-28
11522,4812,2014-05-28
11523,8790,2014-05-16
11524,1439,2011-09-02
11525,10339,2013-07-11
11526,7102,2012-07-07
11527,10884,2013-10-03
11528,5070,2013-07-03
11529,18820,2014-02-05
11530,10792,2014-04-16
11531,16769,2012-08-15
11532,1126,2013-09-09
11533,5388,2014-02-02
11534,8501,2013-06-30
11535,15413,2013-10-31
11536,197,2012-04-18
11537,3982,2013-09-24
11538,16276,2013-05-19
11539,10920,2014-04-26
11540,6978,2014-01-28
11541,9879,2012-10-23
11542,99,2013-08-28
11543,18373,2013-09-14
11544,14913,2013-12-31
11545,2546,2014-04-24
11546,3171,2012-10-04
11547,4547,2013-08-15
11548,2312,2013-09-23
11549,15630,2011-06-08
11550,10066,2013-09-12
11551,695,2014-06-25
11552,13893,2014-04-11
11553,9399,2013-05-29
11554,13940,2014-04-13
11555,8839,2013-12-18
11556,17884,2014-06-23
11557,13018,2013-08-08
11558,7921,2013-12-20
11559,11962,2013-11-26
11560,7216,2013-09-06
11561,8294,2014-04-14
11562,6574,2013-10-20
11563,7004,2013-11-28
11564,5282,2013-11-20
11565,10933,2012-05-21
11566,4117,2014-01-13
11567,12031,2013-09-15
11568,18397,2014-02-13
11569,13317,2012-09-14
11570,9316,2013-12-25
11571,5694,2013-07-18
11572,13229,2012-11-01
11573,15142,2014-06-14
11574,8611,2014-05-17
11575,8992,2014-04-25
11576,4806,2011-12-24
11577,14187,2013-08-15
11578,12877,2013-05-04
11579,15393,2013-08-27
11580,14173,2013-08-26
11581,5947,2012-11-01
11582,10491,2014-01-23
11583,18549,2014-05-10
11584,18505,2012-06-09
11585,13003,2012-04-19
11586,5770,2012-09-19
11587,14129,2014-01-22
11588,8558,2013-12-29
11589,13759,2014-03-02
11590,17546,2012-01-03
11591,17369,2013-10-12
11592,491,2013-07-07
11593,5992,2013-11-06
11594,2355,2012-04-29
11595,7811,2014-03-30
11596,9020,2014-05-23
11597,5616,2013-05-05
11598,509,2013-11-10
11599,15874,2012-07-21
11600,9092,2012-11-16
11601,4216,2012-05-04
11602,12711,2014-04-18
11603,16078,2013-11-06
11604,17103,2013-12-03
11605,1041,2012-09-27
11606,18757,2011-11-19
11607,6047,2014-01-02
11608,10342,2014-03-09
11609,14954,2013-10-20
11610,7567,2013-05-21
11611,11456,2012-07-30
11612,3381,2013-07-23
11613,18640,2013-06-26
11614,6856,2012-12-31
11615,2414,2013-11-26
11616,5381,2014-04-14
11617,17484,2014-02-27
11618,7050,2014-06-03
11619,6088,2014-04-02
11620,6636,2011-10-12
11621,8785,2014-01-08
11622,3660,2014-02-18
11623,6600,2014-02-19
11624,15808,2013-04-15
11625,12753,2013-09-05
11626,2516,2012-08-31
11627,10073,2013-09-07
11628,2497,2012-11-18
11629,15556,2013-11-15
11630,16661,2013-10-04
11631,1574,2013-08-19
11632,1012,2013-09-28
11633,14633,2014-02-19
11634,9691,2012-10-17
11635,18609,2014-04-19
11636,18959,2013-10-23
11637,960,2014-06-29
11638,9967,2013-07-29
11639,7472,2014-01-31
11640,2898,2014-02-27
11641,8705,2013-09-06
11642,15824,2012-07-19
11643,741,2013-11-21
11644,7875,2013-08-20
11645,3758,2014-03-30
11646,6817,2013-10-14
11647,19155,2014-02-21
11648,9007,2014-05-28
11649,15388,2011-09-10
11650,3719,2014-03-21
11651,16968,2013-11-14
11652,3576,2012-02-19
11653,956,2012-03-27
11654,7905,2012-12-09
11655,18378,2013-08-20
11656,4287,2013-07-01
11657,12942,2013-12-28
11658,17584,2014-01-24
11659,4240,2013-08-13
11660,146,2014-01-18
11661,3591,2013-12-25
11662,6337,2013-05-06
11663,16073,2013-08-16
11664,1024,2013-10-04
11665,16779,2014-04-30
11666,11096,2014-02-22
11667,4776,2014-01-12
11668,17562,2014-05-05
11669,13986,2012-05-05
11670,14432,2013-11-13
11671,4234,2013-08-03
11672,12589,2013-09-06
11673,12930,2013-03-23
11674,16376,2013-12-04
11675,3977,2014-05-18
11676,5515,2011-09-06
11677,2676,2014-01-04
11678,1198,2014-02-01
11679,6577,2013-07-13
11680,16101,2014-05-14
11681,16573,2012-03-21
11682,8132,2014-03-08
11683,454,2013-10-16
11684,13356,2014-01-26
11685,13285,2013-11-17
11686,2464,2012-02-28
11687,18613,2013-10-18
11688,17066,2013-07-17
11689,15161,2013-12-18
11690,15749,2014-02-05
11691,6575,2014-05-08
11692,19071,2013-11-09
11693,1849,2014-01-11
11694,1027,2013-11-23
11695,4458,2011-10-25
11696,8121,2013-01-14
11697,8221,2014-03-04
11698,2388,2013-10-19
11699,16964,2013-10-04
11700,10787,2013-07-11
11701,18513,2014-02-16
11702,17668,2013-11-16
11703,9217,2013-06-12
11704,10112,2013-08-17
11705,13970,2012-07-21
11706,17868,2013-10-05
11707,9174,2013-09-20
11708,11518,2014-02-17
11709,3820,2013-08-30
11710,11082,2013-07-14
11711,14653,2014-03-31
11712,9784,2014-03-08
11713,2085,2013-08-03
11714,5638,2013-08-01
11715,9811,2014-06-17
11716,2269,2013-12-07
11717,8310,2014-04-08
11718,15926,2013-07-29
11719,5212,2013-07-05
11720,934,2014-01-17
11721,3578,2014-04-27
11722,13974,2012-08-23
11723,16794,2013-07-27
11724,7555,2014-01-28
11725,12144,2013-09-18
11726,321,2012-09-29
11727,10575,2012-03-28
11728,9059,2013-12-14
