BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
2028,981.0,952,2010-07-08,,EA ,1,1.0,2010-06-24
2024,981.0,994,2010-07-08,,EA ,1,1.0,2010-06-24
2650,982.0,514,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
2482,982.0,514,2010-10-05,,EA ,1,1.0,2010-09-21
439,982.0,806,2010-03-18,,EA ,1,1.0,2010-03-04
2774,982.0,808,2010-09-15,,EA ,1,1.0,2010-09-01
62,982.0,815,2010-03-04,,EA ,1,1.0,2010-02-18
337,982.0,823,2010-03-04,2010-05-03,EA ,1,2.0,2010-05-03
125,982.0,823,2010-05-04,,EA ,1,1.0,2010-04-20
1800,982.0,894,2010-06-19,,EA ,1,1.0,2010-06-05
2378,982.0,905,2010-08-05,,EA ,1,1.0,2010-07-22
69,982.0,907,2010-03-04,,EA ,1,1.0,2010-02-18
2778,982.0,935,2010-09-15,,EA ,1,1.0,2010-09-01
3042,982.0,945,2010-12-15,,EA ,1,1.0,2010-12-01
2768,982.0,948,2010-09-15,,EA ,1,1.0,2010-09-01
1701,982.0,950,2010-06-19,,EA ,1,1.0,2010-06-05
2051,982.0,952,2010-07-08,,EA ,1,1.0,2010-06-24
2046,982.0,994,2010-07-08,,EA ,1,1.0,2010-06-24
2157,983.0,514,2010-07-08,,EA ,1,1.0,2010-06-24
701,983.0,806,2010-03-18,2010-05-17,EA ,1,2.0,2010-05-17
471,983.0,806,2010-05-18,,EA ,1,1.0,2010-05-04
2795,983.0,808,2010-09-15,,EA ,1,1.0,2010-09-01
83,983.0,815,2010-03-04,,EA ,1,1.0,2010-02-18
3381,983.0,823,2010-12-23,,EA ,1,1.0,2010-12-09
1331,983.0,894,2010-06-09,,EA ,1,1.0,2010-05-26
1272,983.0,906,2010-06-09,,EA ,1,1.0,2010-05-26
90,983.0,907,2010-03-04,,EA ,1,1.0,2010-02-18
2798,983.0,935,2010-09-15,,EA ,1,1.0,2010-09-01
3064,983.0,945,2010-12-15,,EA ,1,1.0,2010-12-01
2790,983.0,948,2010-09-15,,EA ,1,1.0,2010-09-01
1733,983.0,950,2010-06-19,,EA ,1,1.0,2010-06-05
2075,983.0,952,2010-07-08,,EA ,1,1.0,2010-06-24
2070,983.0,994,2010-07-08,,EA ,1,1.0,2010-06-24
2150,984.0,514,2010-07-08,,EA ,1,1.0,2010-06-24
1213,984.0,805,2010-06-09,,EA ,1,1.0,2010-05-26
2728,984.0,808,2010-09-15,,EA ,1,1.0,2010-09-01
2315,984.0,815,2010-08-05,,EA ,1,1.0,2010-07-22
3376,984.0,823,2010-12-23,,EA ,1,1.0,2010-12-09
1325,984.0,894,2010-06-09,,EA ,1,1.0,2010-05-26
3241,984.0,907,2010-12-23,,EA ,1,1.0,2010-12-09
387,984.0,935,2010-03-18,,EA ,1,1.0,2010-03-04
2313,984.0,944,2010-08-05,,EA ,1,1.0,2010-07-22
3000,984.0,945,2010-12-15,,EA ,1,1.0,2010-12-01
2193,984.0,948,2010-07-08,2010-09-06,EA ,1,2.0,2010-09-06
2007,984.0,948,2010-09-07,,EA ,1,1.0,2010-08-24
7,984.0,949,2010-03-04,,EA ,1,1.0,2010-02-18
785,984.0,952,2010-05-26,,EA ,1,1.0,2010-05-12
2710,984.0,994,2010-09-15,,EA ,1,1.0,2010-09-01
2480,985.0,514,2010-08-05,,EA ,1,1.0,2010-07-22
1683,985.0,805,2010-06-19,,EA ,1,1.0,2010-06-05
1043,985.0,808,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
820,985.0,808,2010-07-26,,EA ,1,1.0,2010-07-12
3269,985.0,815,2010-12-23,,EA ,1,1.0,2010-12-09
123,985.0,823,2010-03-04,,EA ,1,1.0,2010-02-18
1798,985.0,894,2010-06-19,,EA ,1,1.0,2010-06-05
3276,985.0,907,2010-12-23,,EA ,1,1.0,2010-12-09
3257,985.0,917,2010-12-23,,EA ,1,1.0,2010-12-09
1045,985.0,935,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
824,985.0,935,2010-07-26,,EA ,1,1.0,2010-07-12
402,985.0,945,2010-03-18,,EA ,1,1.0,2010-03-04
813,985.0,948,2010-05-26,,EA ,1,1.0,2010-05-12
2336,985.0,949,2010-08-05,,EA ,1,1.0,2010-07-22
2334,985.0,952,2010-08-05,,EA ,1,1.0,2010-07-22
2330,985.0,994,2010-08-05,,EA ,1,1.0,2010-07-22
2154,986.0,514,2010-07-08,,EA ,1,1.0,2010-06-24
1717,986.0,805,2010-06-19,,EA ,1,1.0,2010-06-05
841,986.0,808,2010-05-26,,EA ,1,1.0,2010-05-12
3293,986.0,815,2010-12-23,,EA ,1,1.0,2010-12-09
3379,986.0,823,2010-12-23,,EA ,1,1.0,2010-12-09
1329,986.0,894,2010-06-09,,EA ,1,1.0,2010-05-26
3300,986.0,907,2010-12-23,,EA ,1,1.0,2010-12-09
2771,986.0,918,2010-09-15,,EA ,1,1.0,2010-09-01
845,986.0,935,2010-05-26,,EA ,1,1.0,2010-05-12
686,986.0,945,2010-03-18,2010-05-17,EA ,1,2.0,2010-05-17
429,986.0,945,2010-05-18,,EA ,1,1.0,2010-05-04
835,986.0,948,2010-05-26,,EA ,1,1.0,2010-05-12
2367,986.0,949,2010-08-05,,EA ,1,1.0,2010-07-22
2365,986.0,952,2010-08-05,,EA ,1,1.0,2010-07-22
2357,986.0,994,2010-08-05,,EA ,1,1.0,2010-07-22
2484,987.0,514,2010-08-05,,EA ,1,1.0,2010-07-22
1746,987.0,805,2010-06-19,,EA ,1,1.0,2010-06-05
859,987.0,808,2010-05-26,,EA ,1,1.0,2010-05-12
3317,987.0,815,2010-12-23,,EA ,1,1.0,2010-12-09
126,987.0,823,2010-03-04,,EA ,1,1.0,2010-02-18
1802,987.0,894,2010-06-19,,EA ,1,1.0,2010-06-05
3323,987.0,907,2010-12-23,,EA ,1,1.0,2010-12-09
2410,987.0,919,2010-08-05,,EA ,1,1.0,2010-07-22
863,987.0,935,2010-05-26,,EA ,1,1.0,2010-05-12
460,987.0,945,2010-03-18,,EA ,1,1.0,2010-03-04
854,987.0,948,2010-05-26,,EA ,1,1.0,2010-05-12
2399,987.0,949,2010-08-05,,EA ,1,1.0,2010-07-22
2397,987.0,952,2010-08-05,,EA ,1,1.0,2010-07-22
2391,987.0,994,2010-08-05,,EA ,1,1.0,2010-07-22
2158,988.0,514,2010-07-08,,EA ,1,1.0,2010-06-24
1768,988.0,805,2010-06-19,,EA ,1,1.0,2010-06-05
872,988.0,808,2010-05-26,,EA ,1,1.0,2010-05-12
3336,988.0,815,2010-12-23,,EA ,1,1.0,2010-12-09
3382,988.0,823,2010-12-23,,EA ,1,1.0,2010-12-09
1332,988.0,894,2010-06-09,,EA ,1,1.0,2010-05-26
101,988.0,907,2010-03-04,,EA ,1,1.0,2010-02-18
1284,988.0,920,2010-06-09,,EA ,1,1.0,2010-05-26
2807,988.0,935,2010-09-15,,EA ,1,1.0,2010-09-01
486,988.0,945,2010-03-18,,EA ,1,1.0,2010-03-04
870,988.0,948,2010-05-26,,EA ,1,1.0,2010-05-12
2424,988.0,949,2010-08-05,,EA ,1,1.0,2010-07-22
2423,988.0,952,2010-08-05,,EA ,1,1.0,2010-07-22
2420,988.0,994,2010-08-05,,EA ,1,1.0,2010-07-22
128,989.0,514,2010-03-04,,EA ,1,1.0,2010-02-18
2730,989.0,805,2010-09-15,,EA ,1,1.0,2010-09-01
3006,989.0,808,2010-12-15,,EA ,1,1.0,2010-12-01
3230,989.0,815,2010-12-23,,EA ,1,1.0,2010-12-09
1806,989.0,823,2010-06-19,,EA ,1,1.0,2010-06-05
2825,989.0,894,2010-09-15,,EA ,1,1.0,2010-09-01
1662,989.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
2328,989.0,935,2010-08-05,,EA ,1,1.0,2010-07-22
794,989.0,943,2010-05-26,,EA ,1,1.0,2010-05-12
2009,989.0,945,2010-07-08,,EA ,1,1.0,2010-06-24
13,989.0,948,2010-03-04,,EA ,1,1.0,2010-02-18
1197,989.0,949,2010-06-09,,EA ,1,1.0,2010-05-26
363,989.0,952,2010-03-18,,EA ,1,1.0,2010-03-04
2991,989.0,994,2010-12-15,,EA ,1,1.0,2010-12-01
3383,990.0,514,2010-12-23,,EA ,1,1.0,2010-12-09
822,990.0,805,2010-05-26,,EA ,1,1.0,2010-05-12
406,990.0,808,2010-03-18,,EA ,1,1.0,2010-03-04
1678,990.0,815,2010-06-19,,EA ,1,1.0,2010-06-05
1337,990.0,823,2010-06-09,,EA ,1,1.0,2010-05-26
899,990.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1690,990.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
2346,990.0,924,2010-08-05,,EA ,1,1.0,2010-07-22
412,990.0,935,2010-03-18,,EA ,1,1.0,2010-03-04
2341,990.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
397,990.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
3253,990.0,949,2010-12-23,,EA ,1,1.0,2010-12-09
3248,990.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
3243,990.0,994,2010-12-23,,EA ,1,1.0,2010-12-09
132,991.0,514,2010-03-04,,EA ,1,1.0,2010-02-18
843,991.0,805,2010-05-26,,EA ,1,1.0,2010-05-12
435,991.0,808,2010-03-18,,EA ,1,1.0,2010-03-04
1711,991.0,815,2010-06-19,,EA ,1,1.0,2010-06-05
1810,991.0,823,2010-06-19,,EA ,1,1.0,2010-06-05
2830,991.0,894,2010-09-15,,EA ,1,1.0,2010-09-01
1725,991.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
1248,991.0,925,2010-06-09,,EA ,1,1.0,2010-05-26
442,991.0,935,2010-03-18,,EA ,1,1.0,2010-03-04
2373,991.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
424,991.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
3287,991.0,949,2010-12-23,,EA ,1,1.0,2010-12-09
3282,991.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
3278,991.0,994,2010-12-23,,EA ,1,1.0,2010-12-09
3389,992.0,514,2010-12-23,,EA ,1,1.0,2010-12-09
861,992.0,805,2010-05-26,,EA ,1,1.0,2010-05-12
467,992.0,808,2010-03-18,,EA ,1,1.0,2010-03-04
1740,992.0,815,2010-06-19,,EA ,1,1.0,2010-06-05
1342,992.0,823,2010-06-09,,EA ,1,1.0,2010-05-26
906,992.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1754,992.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
462,992.0,926,2010-03-18,,EA ,1,1.0,2010-03-04
473,992.0,935,2010-03-18,,EA ,1,1.0,2010-03-04
2405,992.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
696,992.0,948,2010-03-18,2010-05-17,EA ,1,2.0,2010-05-17
455,992.0,948,2010-05-18,,EA ,1,1.0,2010-05-04
3310,992.0,949,2010-12-23,,EA ,1,1.0,2010-12-09
3305,992.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
3302,992.0,994,2010-12-23,,EA ,1,1.0,2010-12-09
138,993.0,514,2010-03-04,,EA ,1,1.0,2010-02-18
873,993.0,805,2010-05-26,,EA ,1,1.0,2010-05-12
488,993.0,808,2010-03-18,,EA ,1,1.0,2010-03-04
1766,993.0,815,2010-06-19,,EA ,1,1.0,2010-06-05
1816,993.0,823,2010-06-19,,EA ,1,1.0,2010-06-05
2836,993.0,894,2010-09-15,,EA ,1,1.0,2010-09-01
1292,993.0,907,2010-06-09,,EA ,1,1.0,2010-05-26
96,993.0,927,2010-03-04,,EA ,1,1.0,2010-02-18
3084,993.0,935,2010-12-15,,EA ,1,1.0,2010-12-01
2426,993.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
484,993.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
3329,993.0,949,2010-12-23,,EA ,1,1.0,2010-12-09
3327,993.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
3325,993.0,994,2010-12-23,,EA ,1,1.0,2010-12-09
2002,994.0,3,2010-07-08,,EA ,2,10.0,2010-06-24
1828,994.0,525,2010-06-19,,EA ,2,1.0,2010-06-05
1640,995.0,3,2010-06-19,,EA ,2,10.0,2010-06-05
3398,995.0,526,2010-12-23,,EA ,2,1.0,2010-12-09
2992,996.0,3,2010-12-15,,EA ,2,10.0,2010-12-01
2860,996.0,526,2010-09-15,,EA ,2,1.0,2010-09-01
1821,997.0,517,2010-06-19,,EA ,1,1.0,2010-06-05
2348,997.0,736,2010-08-05,,EA ,1,1.0,2010-07-22
2755,997.0,805,2010-09-15,,EA ,1,1.0,2010-09-01
2352,997.0,811,2010-08-05,,EA ,1,1.0,2010-07-22
819,997.0,818,2010-05-26,,EA ,1,1.0,2010-05-12
2844,997.0,826,2010-09-15,,EA ,1,1.0,2010-09-01
2829,997.0,894,2010-09-15,,EA ,1,1.0,2010-09-01
1238,997.0,907,2010-06-09,,EA ,1,1.0,2010-05-26
2355,997.0,938,2010-08-05,,EA ,1,1.0,2010-07-22
2033,997.0,945,2010-07-08,,EA ,1,1.0,2010-06-24
3020,997.0,948,2010-12-15,,EA ,1,1.0,2010-12-01
37,997.0,949,2010-03-04,,EA ,1,1.0,2010-02-18
36,997.0,952,2010-03-04,,EA ,1,1.0,2010-02-18
3244,997.0,994,2010-12-23,,EA ,1,1.0,2010-12-09
1352,998.0,517,2010-06-09,,EA ,1,1.0,2010-05-26
1250,998.0,737,2010-06-09,,EA ,1,1.0,2010-05-26
2776,998.0,805,2010-09-15,,EA ,1,1.0,2010-09-01
2384,998.0,811,2010-08-05,,EA ,1,1.0,2010-07-22
840,998.0,818,2010-05-26,,EA ,1,1.0,2010-05-12
920,998.0,826,2010-05-26,,EA ,1,1.0,2010-05-12
905,998.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1513,998.0,907,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
1260,998.0,907,2010-08-09,,EA ,1,1.0,2010-07-26
2594,998.0,938,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
2388,998.0,938,2010-10-05,,EA ,1,1.0,2010-09-21
2057,998.0,945,2010-07-08,,EA ,1,1.0,2010-06-24
3041,998.0,948,2010-12-15,,EA ,1,1.0,2010-12-01
55,998.0,949,2010-03-04,,EA ,1,1.0,2010-02-18
54,998.0,952,2010-03-04,,EA ,1,1.0,2010-02-18
3279,998.0,994,2010-12-23,,EA ,1,1.0,2010-12-09
1824,999.0,517,2010-06-19,,EA ,1,1.0,2010-06-05
464,999.0,738,2010-03-18,,EA ,1,1.0,2010-03-04
2923,999.0,805,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
2796,999.0,805,2010-11-15,,EA ,1,1.0,2010-11-01
2415,999.0,811,2010-08-05,,EA ,1,1.0,2010-07-22
858,999.0,818,2010-05-26,,EA ,1,1.0,2010-05-12
2847,999.0,826,2010-09-15,,EA ,1,1.0,2010-09-01
2835,999.0,894,2010-09-15,,EA ,1,1.0,2010-09-01
1279,999.0,907,2010-06-09,,EA ,1,1.0,2010-05-26
2417,999.0,938,2010-08-05,,EA ,1,1.0,2010-07-22
2078,999.0,945,2010-07-08,,EA ,1,1.0,2010-06-24
3063,999.0,948,2010-12-15,,EA ,1,1.0,2010-12-01
75,999.0,949,2010-03-04,,EA ,1,1.0,2010-02-18
285,999.0,952,2010-03-04,2010-05-03,EA ,1,2.0,2010-05-03
74,999.0,952,2010-05-04,,EA ,1,1.0,2010-04-20
3303,999.0,994,2010-12-23,,EA ,1,1.0,2010-12-09
