footnote,sln,prefix,crs,lab,sect,title,credit,days,start,end,bldg,room,instructor,limit,enrolled
,51482,PEACT,131,L,05,SCUBA DIVING,,F,8:10,10,PEB,POOL,,0020,0012
,51490,PEACT,131,L,06,SCUBA DIVING,,F,13:10,15,PEB,POOL,,0020,0008
,51524,PEACT,131,L,09,SCUBA DIVING,,M,13:10,15,PEB,POOL,,0020,0001
,51532,PEACT,131,L,10,SCUBA DIVING,,W,13:10,15,PEB,POOL,,0020,0009
Q,51540,PEACT,132,,01,COND SWIM,1.0,"TU,TH",8:10,,PEB,POOL,,0030,0029
Q,51557,PEACT,132,,02,COND SWIM,1.0,"TU,TH",9:10,,PEB,POOL,,0030,0022
,13920,ASTR,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0001
Q,51565,PEACT,132,,03,COND SWIM,1.0,"TU,TH",10:10,,PEB,POOL,,0030,0016
Q,51573,PEACT,132,,04,COND SWIM,1.0,"TU,TH",11:10,,PEB,POOL,,0030,0029
Q,51581,PEACT,132,,05,COND SWIM,1.0,"TU,TH",13:10,,PEB,POOL,,0030,0019
Q,51599,PEACT,132,,06,COND SWIM,1.0,"TU,TH",14:10,,PEB,POOL,,0030,0020
Q,51607,PEACT,132,,07,COND SWIM,1.0,"M,W",13:10,,PEB,POOL,,0030,0029
Q,51615,PEACT,132,,08,COND SWIM,1.0,"M,W",14:10,,PEB,POOL,,0030,0030
Q,51680,PEACT,133,,01,WATER AEROBC,1.0,"TU,TH",11:10,,SGYM,POOL,,0024,0022
Q,51698,PEACT,133,,02,WATER AEROBC,1.0,"M,W",11:10,,SGYM,POOL,,0024,0016
Q,51706,PEACT,133,,03,WATER AEROBC,1.0,"TU,TH",8:10,,SGYM,POOL,,0024,0019
,51805,PEACT,140,,01,JOGGING,1.0,"M,W",14:10,,SGYM,21,,0060,0029
,13938,ASTR,499,,02,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,51813,PEACT,140,,02,JOGGING,1.0,"M,W",15:10,,SGYM,21,,0060,0021
Q,51839,PEACT,141,,01,BEG GOLF,1.0,"M,W",8:10,10,GOLF,COUR,,0024,0022
Q,51847,PEACT,141,,02,BEG GOLF,1.0,"M,W",10:10,12,GOLF,COUR,,0024,0025
Q,51854,PEACT,141,,03,BEG GOLF,1.0,"M,W",13:10,15,GOLF,COUR,,0024,0021
Q,51862,PEACT,141,,04,BEG GOLF,1.0,"M,W",15:10,17,GOLF,COUR,,0024,0022
Q,51870,PEACT,141,,05,BEG GOLF,1.0,"TU,TH",8:10,10,GOLF,COUR,,0024,0021
Q,51888,PEACT,141,,06,BEG GOLF,1.0,"TU,TH",10:10,12,GOLF,COUR,,0024,0019
Q,51896,PEACT,141,,07,BEG GOLF,1.0,"TU,TH",13:10,15,GOLF,COUR,,0024,0023
Q,51904,PEACT,141,,08,BEG GOLF,1.0,"TU,TH",15:10,17,GOLF,COUR,,0024,0023
Q,51912,PEACT,143,,01,BEG BOWLING,1.0,W,15:10,17,CUB,BOWL,,0038,0031
,13946,ASTR,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
Q,51920,PEACT,143,,02,BEG BOWLING,1.0,TU,15:10,17,CUB,BOWL,,0038,0036
Q,51938,PEACT,143,,03,BEG BOWLING,1.0,TH,13:10,15,CUB,BOWL,,0038,0033
,52019,PEACT,145,,01,BEG FENCING,1.0,"M,W",10:10,,FLDH,ARR,,0012,0010
,52027,PEACT,145,,02,BEG FENCING,1.0,"TU,TH",10:10,,FLDH,ARR,,0012,0010
,52068,PEACT,146,,01,BEG FENCING,1.0,"M,W",10:10,,FLDH,ARR,,0012,0006
,52076,PEACT,146,,02,BEG FENCING,1.0,"TU,TH",10:10,,FLDH,ARR,,0012,0006
,52084,PEACT,147,,01,ROLLSK&BLD,1.0,"M,W",13:10,,PEB,146,,0030,0023
A,52134,PEACT,150,,01,BEG TENNIS,1.0,"M,W",13:10,15,TNCT,CTS,,0024,0022
A,52159,PEACT,150,,03,BEG TENNIS,1.0,"TU,TH",13:10,15,TNCT,CTS,,0024,0017
Q,52191,PEACT,152,,01,POCKET BILL,1.0,"M,W",10:10,,CUB,BOWL,,0032,0029
,13953,ASTR,600,,02,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
Q,52209,PEACT,152,,02,POCKET BILL,1.0,"TU,TH",10:10,,CUB,BOWL,,0032,0015
Q,52217,PEACT,152,,03,POCKET BILL,1.0,"TU,TH",14:10,,CUB,BOWL,,0032,0010
Q,52225,PEACT,152,,04,POCKET BILL,1.0,"M,W",15:10,,CUB,BOWL,,0032,0029
Q,52233,PEACT,152,,05,POCKET BILL,1.0,"M,W",14:10,,CUB,BOWL,,0032,0031
Q,52241,PEACT,152,,06,POCKET BILL,1.0,"M,W",11:10,,CUB,BOWL,,0032,0030
Q,52258,PEACT,152,,07,POCKET BILL,1.0,"TU,TH",13:10,,CUB,BOWL,,0032,0014
Q,52266,PEACT,152,,08,POCKET BILL,1.0,"M,W",13:10,,CUB,BOWL,,0032,0028
Q,52274,PEACT,152,,09,POCKET BILL,1.0,"TU,TH",11:10,,CUB,BOWL,,0032,0031
Q,52282,PEACT,152,,10,POCKET BILL,1.0,"TU,TH",15:10,,CUB,BOWL,,0032,0027
,52290,PEACT,153,,01,ULTIMTE FRIS,1.0,"TU,TH",10:10,,MART,,,0032,0023
Q,13961,ATH T,266,,01,ATH INJURIES,3.0,"M,W",10:10,,SGYM,212,OELKE,0015,0015
,52316,PEACT,154,,02,BEG RACQUET,1.0,"M,W",13:10,,PEB,CTS,,0024,0021
,52324,PEACT,154,,03,BEG RACQUET,1.0,"M,W",14:10,,PEB,CTS,,0024,0014
,52332,PEACT,154,,04,BEG RACQUET,1.0,"TU,TH",11:10,,PEB,CTS,,0024,0020
,52480,PEACT,158,,01,BEG VLYBALL,1.0,"M,W",10:10,,PEB,144,,0036,0013
,52621,PEACT,177,,01,INT RACQUET,1.0,"TU,TH",15:10,,PEB,CTS,,0024,0013
,52696,PEACT,181,,01,BEG ROL HKY,1.0,"TU,TH",10:10,,PEB,146,,0026,0011
A,52704,PEACT,200,,01,BICYCLING,1.0,"TU,TH",13:10,15,SGYM,21,,0024,0000
,52738,PEACT,208,,01,INTER KARATE,1.0,"TU,TH",11:10,,PEB,145,,0028,0012
,52779,PEACT,222,,02,INT BALLET,1.0,"M,W",15:10,,SGYM,124,,0025,0011
,52795,PEACT,224,,01,INT TAP DANC,1.0,"TU,TH",16:10,,SGYM,124,,0020,0012
Q,13979,ATH T,266,,02,ATH INJURIES,3.0,"M,W",10:10,,SGYM,212,OELKE,0015,0004
,52803,PEACT,227,,01,INT JAZZ DAN,1.0,"TU,TH",14:10,,FLDH,ARR,,0024,0020
Q,52902,PEACT,235,,01,LIFEGUARDING,2.0,M,12:10,,SGYM,205,,0026,0014
Q,52910,PEACT,235,,02,LIFEGUARDING,2.0,M,12:10,,SGYM,205,,0026,0007
Q,52928,PEACT,241,,01,INT GOLF,1.0,F,13:10,15,GOLF,COUR,,0024,0021
Q,52936,PEACT,241,,02,INT GOLF,1.0,F,15:10,17,GOLF,COUR,,0022,0022
Q,52944,PEACT,241,,03,INT GOLF,1.0,F,8:10,10,GOLF,COUR,,0024,0019
Q,52969,PEACT,242,,01,ADV GOLF,1.0,F,10:10,12,GOLF,COUR,,0024,0022
Q,52977,PEACT,243,,01,INT BOWLING,1.0,TH,15:10,17,CUB,BOWL,,0036,0013
A,53033,PEACT,250,,01,INT TENNIS,1.0,"TU,TH",13:10,15,TNCT,CTS,,0032,0019
,53058,PEACT,251,,01,ADV TENNIS,1.0,F,10:10,12,TNCT,CTS,,0024,0012
Q,13987,ATH T,266,,03,ATH INJURIES,3.0,"M,W",10:10,,SGYM,212,OELKE,0015,0004
,53082,PEACT,258,,01,INT VLYBALL,1.0,"M,W",11:10,,PEB,144,,0036,0021
,53090,PEACT,258,,02,INT VLYBALL,1.0,"M,W",13:10,,PEB,144,,0036,0026
,53116,PEACT,259,,01,ADV VLYBALL,1.0,"TU,TH",13:10,,PEB,144,,0036,0011
,53124,PEACT,259,,02,ADV VLYBALL,1.0,"TU,TH",11:10,,PEB,144,,0036,0020
,53132,PEACT,264,,01,INT SOCCER,1.0,"M,W",11:10,,MART,,,0032,0027
,53140,PEACT,265,,01,ADV SOCCER,1.0,"TU,TH",13:10,,MART,,,0032,0020
,53165,PEACT,266,,01,FLY FISHING,1.0,"M,W",13:10,,MART,,,0024,0024
,53173,PEACT,281,,01,INT ROL HKY,1.0,"TU,TH",11:10,,PEB,146,,0026,0018
,53181,PEACT,282,,01,COMP ROL HKY,1.0,"TU,TH",13:10,,PEB,146,,0026,0013
Q,53199,PH S,298,,01,PH S HONORS,4.0,"M,W,F",12:10,,TODD,334,MCMICHAEL,0001,0027
Q,13995,ATH T,266,,04,ATH INJURIES,3.0,"M,W",10:10,,SGYM,212,OELKE,0015,0000
Q,53207,PH S,298,,02,PH S HONORS,4.0,"M,W,F",12:10,,TODD,334,,0030,0027
,53215,PH S,430,,01,METH TCH SCI,3.0,"M,W",13:10,,HLD,162,,0024,0004
,53223,PH S,430,L,01,METH TCH SCI,,,,,ARR,ARR,,0024,0004
Q,53884,PHYS,101,,01,[P] GENERAL,4.0,"M,W,F",11:10,,WEBS,16,MORRIS,0159,0149
,53892,PHYS,101,L,01,[P] GENERAL,,M,19:10,22,ARR,ARR,,0027,0025
Q,53926,PHYS,101,,02,[P] GENERAL,4.0,"TU,TH",13:25,14:40,WEBS,16,MILES,0156,0154
,53918,PHYS,101,L,02,[P] GENERAL,,TH,19:10,22,WEBS,232,,0027,0027
,53934,PHYS,101,L,03,[P] GENERAL,,TH,8:10,11,WEBS,232,,0027,0026
,53942,PHYS,101,L,04,[P] GENERAL,,TU,8:10,11,WEBS,232,,0026,0026
,53959,PHYS,101,L,05,[P] GENERAL,,W,15:10,18,WEBS,222,,0027,0027
,10652,ACCTG,230,,03,INT FIN ACCT,3.0,"TU,TH",12:00,13:15,TODD,230,B. MCELDOWNEY,0112,0111
,11114,ACCTG,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
,14001,ATH T,305,,01,FIT&SPT NUTN,3.0,"M,W,F",12:30,,NICC,301,,0020,0018
,53967,PHYS,101,L,06,[P] GENERAL,,TU,11:10,14,WEBS,232,,0026,0023
,53975,PHYS,101,L,07,[P] GENERAL,,TU,19:10,22,WEBS,222,,0027,0028
,53983,PHYS,101,L,08,[P] GENERAL,,TU,19:10,22,WEBS,232,,0027,0025
,54007,PHYS,101,L,09,[P] GENERAL,,TH,11:10,14,WEBS,222,,0025,0019
,54015,PHYS,101,L,10,[P] GENERAL,,W,13:10,16,WEBS,232,,0028,0027
,54023,PHYS,101,L,11,[P] GENERAL,,M,19:10,22,WEBS,232,,0026,0025
,54049,PHYS,101,L,13,[P] GENERAL,,W,19:10,22,WEBS,232,,0026,0024
Q,54155,PHYS,102,,01,[P] GENERAL,4.0,"M,W,F",15:10,,WEBS,16,DRESSER,0096,0071
,54163,PHYS,102,L,01,[P] GENERAL,,TU,19:10,22,WEBS,241,,0024,0018
,54171,PHYS,102,L,02,[P] GENERAL,,W,12:10,15,WEBS,241,,0024,0023
,66241,ATH T,311,,01,STRENGTH TRN,3.0,"TU,TH",9:10,10:25,PEB,103,,0030,0018
,54189,PHYS,102,L,03,[P] GENERAL,,W,19:10,22,WEBS,241,,0024,0013
,54197,PHYS,102,L,04,[P] GENERAL,,TH,12:10,15,WEBS,241,,0024,0016
,54247,PHYS,103,,01,PROB SOL 101,1.0,TU,15:10,,WEBS,B7,,0016,0014
,54254,PHYS,103,,02,PROB SOL 101,1.0,W,19:10,,WEBS,B7,,0010,0007
,54262,PHYS,104,,01,PROB SOL 102,1.0,M,19:10,,WEBS,B7,,0010,0002
,54270,PHYS,104,,02,PROB SOL 102,1.0,TH,15:10,,WEBS,B7,,0010,0001
Q,54288,PHYS,150,,01,[Q] PHYS & WORLD,3.0,"TU,TH",9:10,11,WEBS,B7,MORRIS,0027,0027
Q,54296,PHYS,201,,01,[P] CLASS PHYS,4.0,"M,W,F",8:10,,WEBS,16,,0130,0116
,54304,PHYS,201,L,01,[P] CLASS PHYS,,M,19:10,22,WEBS,422,,0026,0026
Q,54312,PHYS,201,,02,[P] CLASS PHYS,4.0,"M,W,F",12:10,,WEBS,16,MCCLUSKEY,0134,0130
,14027,ATH T,390,,01,HS PRACT,V,,,,ARR,ARR,ZWEIFEL,0030,0004
,54320,PHYS,201,L,02,[P] CLASS PHYS,,TU,8:10,11,WEBS,422,,0026,0024
,54346,PHYS,201,L,03,[P] CLASS PHYS,,TU,11:10,14,WEBS,422,,0026,0024
,54353,PHYS,201,L,04,[P] CLASS PHYS,,TU,19:10,22,WEBS,422,,0026,0022
,54361,PHYS,201,L,05,[P] CLASS PHYS,,W,12:10,15,WEBS,422,,0026,0015
,54379,PHYS,201,L,06,[P] CLASS PHYS,,W,15:10,18,WEBS,422,,0027,0026
,54387,PHYS,201,L,07,[P] CLASS PHYS,,W,19:10,22,WEBS,422,,0026,0026
,54395,PHYS,201,L,08,[P] CLASS PHYS,,TH,9:10,12,WEBS,422,,0026,0027
,54403,PHYS,201,L,09,[P] CLASS PHYS,,TH,12:10,15,WEBS,422,,0026,0026
,54411,PHYS,201,L,10,[P] CLASS PHYS,,TH,19:10,22,WEBS,422,,0026,0025
Q,54460,PHYS,202,,01,[P] CLASS PHYS,4.0,"M,W,F",16:10,,WEBS,16,,0120,0088
,14035,ATH T,391,,01,SPTMED PRACT,V,,,,ARR,ARR,ZWEIFEL,0030,0002
,54478,PHYS,202,L,01,[P] CLASS PHYS,,TU,19:10,22,WEBS,441,,0024,0023
,54494,PHYS,202,L,02,[P] CLASS PHYS,,TH,19:10,22,WEBS,441,,0024,0024
,54502,PHYS,202,L,03,[P] CLASS PHYS,,W,13:10,16,WEBS,441,,0024,0011
,54510,PHYS,202,L,04,[P] CLASS PHYS,,W,19:10,22,WEBS,441,,0024,0020
,54528,PHYS,202,L,05,[P] CLASS PHYS,,TH,12:10,15,WEBS,441,,0024,0021
,54585,PHYS,203,,01,PROB SOL 201,1.0,TU,17:10,,WEBS,B7,,0016,0010
,54593,PHYS,203,,02,PROB SOL 201,1.0,TH,19:10,,WEBS,B7,,0016,0013
,54601,PHYS,204,,01,PROB SOL 202,1.0,M,19:10,,WEBS,B7,,0016,0007
,54627,PHYS,206,,01,[P] PHYS HON II,5.0,"M,W,F",11:10,,WEBS,B7,DRESSER,0024,0019
,54635,PHYS,303,,01,MODERN PHYS,3.0,"M,W,F",9:10,,WEBS,B7,KUZYK,0027,0021
,14043,ATH T,411,,01,ADV STR TRNG,3.0,"TU,TH",10:35,11:50,PEB,132,,0015,0007
,54643,PHYS,320,,01,MECHANICS,3.0,"M,W,F",12:10,,WEBS,B7,MILES,0025,0011
,54650,PHYS,341,,01,ELEC & MAG,3.0,"M,W,F",14:10,,WEBS,B7,COLLINS,0030,0013
Q,54700,PHYS,410,,01,ELECTRONICS,3.0,W,16:10,,WEBS,11,PATE,0024,0013
,54718,PHYS,410,L,01,ELECTRONICS,,"TU,TH",13:10,16,WEBS,322,,0015,0013
,54734,PHYS,443,,01,OPTICS,3.0,"M,W,F",10:10,,WEBS,B7,DEXHEIMER,0015,0005
,54742,PHYS,450,,01,QUANT MECH,3.0,"M,W,F",8:10,,WEBS,B7,WALKER,0020,0010
,54767,PHYS,490,,01,[M] UG THESIS,1.0,"TU,TH",16:10,,WEBS,17,,0020,0007
,54775,PHYS,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0010
,54809,PHYS,521,,01,CLASS MECH I,3.0,"M,W,F",10:10,,WEBS,B12,TOMSOVIC,0021,0007
,54817,PHYS,534,,01,STAT MECH,3.0,"M,W,F",11:10,,WEBS,11,WALKER,0021,0011
,14050,ATH T,412,,01,STR PRAC,3.0,M,7:30,,ARR,ARR,,0015,0004
,54825,PHYS,541,,01,ELECTROM TH,3.0,"M,W,F",9:10,,WEBS,B12,MARSTON,0021,0007
,54841,PHYS,550,,01,QUANT THE I,3.0,"M,W,F",12:10,,WEBS,B12,MILLER,0021,0014
,54858,PHYS,552,,01,QUANT TH III,3.0,"M,W,F",8:10,,WEBS,B12,CITRIN,0021,0008
,54916,PHYS,590,,01,SEMINAR,1.0,"TU,TH",16:10,,WEBS,17,CITRIN,0100,0018
,72884,PHYS,594,,01,SEM SOLID ST,1.0,F,15:10,,WEBS,B12,MARSTON,0015,0009
,54973,PHYS,598,,01,TCHG PHYS L,1.0,,,,ARR,ARR,,0050,0012
,54981,PHYS,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0100,0018
,55004,PHYS,700,,01,MAST TH EX,V,,,,ARR,ARR,,0100,0003
,55012,PHYS,702,,01,MAST DIR ST,V,,,,ARR,ARR,,0100,0001
,55020,PHYS,800,,01,DOCT DISS EX,V,,,,ARR,ARR,,0100,0020
,14068,ATH T,413,,01,STR PRAC II,3.0,TU,7:30,,ARR,ARR,,0015,0000
,84723,PL P,403,,01,ADV CROP SYS,3.0,"TU,TH",12:45,14:00,JSNH,204,,0010,0000
,65771,PL P,421,,01,GEN MYCOLOGY,4.0,"TU,TH",13:10,,JSNH,326,CARRIS,0005,0001
,65789,PL P,421,L,01,GEN MYCOLOGY,,"TU,TH",14:10,17,JSNH,326,,0002,0001
,55046,PL P,429,,01,GEN PLT PATH,3.0,"M,W",8:10,,JSNH,343,MURRAY,0037,0025
,68668,PL P,429,L,01,GEN PLT PATH,,W,14:10,17,JSNH,343,,0019,0009
,68676,PL P,429,L,02,GEN PLT PATH,,M,13:10,16,JSNH,343,,0018,0015
,55053,PL P,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,55061,PL P,499,,02,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,84731,PL P,503,,01,ADV CROP SYS,3.0,"TU,TH",12:45,14:00,JSNH,204,,0010,0002
,55103,PL P,515,,01,SEMINAR,1.0,M,16:10,,JSNH,343,WYATT,0045,0005
,14084,ATH T,466,,01,ATH TRN EVAL,3.0,"TU,TH",7:45,9,SGYM,111,WILLIAMS,0040,0035
,65797,PL P,521,,01,GEN MYCOLOGY,4.0,"TU,TH",13:10,,JSNH,326,CARRIS,0013,0011
,65805,PL P,521,L,01,GEN MYCOLOGY,,"TU,TH",14:10,17,JSNH,326,,0013,0011
,55129,PL P,529,,01,GEN PLT PATH,3.0,"M,W",8:10,,JSNH,343,MURRAY,0007,0007
,68684,PL P,529,L,01,GEN PLT PATH,,W,14:10,17,JSNH,343,,0004,0004
,68692,PL P,529,L,02,GEN PLT PATH,,M,13:10,16,JSNH,343,,0003,0003
,55137,PL P,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
,55145,PL P,600,,02,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
,55152,PL P,700,,01,MAST TH EX,V,,,,ARR,ARR,,0100,0005
,55160,PL P,800,,01,DOCT DISS EX,V,,,,ARR,ARR,,0100,0013
,55178,PL PH,515,,01,SEMINAR,1.0,F,12:10,,TODD,276,,0100,0000
,14126,ATH T,490,,01,INST PRACTIC,V,,,,ARR,ARR,ZWEIFEL,0050,0006
,55186,PL PH,571,,01,RES PROP,2.0,,,,ARR,ARR,,0020,0006
,55210,PL PH,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0100,0003
,55228,PL PH,700,,01,MAST TH EX,V,,,,ARR,ARR,,0100,0006
,55236,PL PH,800,,01,DOCT DISS EX,V,,,,ARR,ARR,,0100,0015
,55244,POL S,101,,01,[S] AM NATL GOVT,3.0,"M,W,F",11:10,,TODD,216,CLAYTON,0194,0193
,55251,POL S,101,,02,[S] AM NATL GOVT,3.0,"TU,TH",12:00,13:15,WEBS,16,,0248,0214
,55269,POL S,101,,03,[S] AM NATL GOVT,3.0,"M,W,F",8:10,,TODD,320,,0070,0066
,55277,POL S,102,,01,[S] COMP POLITIC,3.0,"TU,TH",13:25,14:40,TODD,216,MAZUR,0100,0100
,66944,POL S,102,,02,[S] COMP POLITIC,3.0,"M,W,F",10:10,,MCOY,203,BULATOVA,0100,0084
,55285,POL S,103,,01,[S] INTRNATL POL,3.0,"TU,TH",9:10,10:25,BRYN,AUD,,0125,0088
,14134,ATH T,491,,01,ATH TR INT I,3.0,"TU,TH",16:10,17:25,SGYM,201,ZWEIFEL,0030,0013
,55301,POL S,198,,01,[S] POL S HONORS,3.0,"TU,TH",14:50,16:05,TODD,230,JACKSON,0030,0029
,55335,POL S,300,,01,AMER CONST,3.0,"M,W,F",9:10,,DAGG,232,,0064,0036
,55343,POL S,300,,02,AMER CONST,3.0,"TU,TH",10:35,11:50,TODD,216,,0100,0072
,55350,POL S,316,,01,AMER PUB POL,3.0,"M,W,F",8:10,,WILS,13,,0100,0050
,66951,POL S,333,,01,[S] MARXIST THOT,3.0,"M,W,F",13:10,,TODD,220,COOK,0035,0017
,55368,POL S,340,,01,INTR PUB ADM,3.0,"M,W,F",11:10,,WILS,13,,0105,0095
,72918,POL S,375,,01,CH/LAT POL,3.0,"TU,TH",13:25,14:40,JSNT,225,ALAMILLO,0007,0006
,66969,POL S,402,,01,CIVIL LIBER,3.0,"M,W,F",10:10,,COLL,125,CLAYTON,0077,0072
,55376,POL S,404,,01,[M] JUD PROCESS,3.0,"M,W,F",12:10,,TODD,311,,0075,0075
,66985,POL S,417,,01,ELECTORATE,3.0,"TU,TH",10:35,11:50,TODD,226,JACKSON,0050,0009
,11122,ACCTG,702,,01,MAST DIR ST,V,,,,ARR,ARR,,0100,0009
,14142,ATH T,492,,01,ATH TR INT 2,3.0,"TU,TH",16:10,17:25,SGYM,201,ZWEIFEL,0030,0012
,55400,POL S,424,,01,[M] NATL SEC POL,3.0,"TU,TH",10:35,11:50,TODD,413,PRESTON,0050,0037
,55418,POL S,428,,01,[T] INT POL PSY,3.0,"TU,TH",12:00,13:15,WEGN,G1,COTTAM,0080,0060
,66993,POL S,450,,01,LEGISL PROC,3.0,"TU,TH",9:10,10:35,SLOA,163,NICE,0035,0000
,55467,POL S,472,,01,[M] POST-IND NTN,3.0,"M,W,F",14:10,,TODD,307,APPLETON,0050,0012
,85159,POL S,495,,01,TOP POL S,V,"M,W",15:30,,AD,208,,0010,0002
,55475,POL S,497,,01,INTERNSHIP,V,,,,ARR,ARR,,0100,0006
,55483,POL S,498,,01,COOP INTERN,V,,,,ARR,ARR,,0100,0000
,55491,POL S,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,55509,POL S,501,,01,SCOPE POL S,3.0,M,14:10,17,TODD,126,LOVRICH,0025,0009
,67009,POL S,512,,01,SEM AM INSTS,3.0,TU,14:10,17,DAGG,308,LELOUP,0020,0008
,14159,ATH T,493,,01,ATH TR INT 3,3.0,,,,ARR,ARR,ZWEIFEL,0030,0007
,78055,POL S,530,,01,SEM I R THRY,3.0,W,14:10,17,COLL,235,COTTAM,0010,0006
,78048,POL S,531,,01,INT SECURITY,3.0,TU,17:10,20,JSNT,226,PRESTON,0020,0007
,68262,POL S,537,,01,COM POLITICS,3.0,TH,18:10,21,COLL,135,MAZUR,0020,0005
,55558,POL S,539,,01,POL S PROFES,1.0,W,10:10,12,JSNT,227,STEHR,0010,0007
,55566,POL S,540,,01,PUB ADMIN,3.0,W,14:10,17,AVER,110,STEHR,0018,0006
,55582,POL S,597,,01,GRAD INTERN,V,,,,ARR,ARR,,0050,0000
,55590,POL S,599,,01,RESRCH PRAC,V,,,,ARR,ARR,,0035,0000
,55608,POL S,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0100,0006
,55616,POL S,702,,01,MAST DIR ST,V,,,,ARR,ARR,,0100,0007
,55624,POL S,800,,01,DOCT DISS EX,V,,,,ARR,ARR,,0100,0025
,14167,ATH T,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0001
,55632,PSYCH,105,,01,[S] INTRO PSYCH,3.0,"M,W,F",8:10,,TODD,125,,0125,0048
,55640,PSYCH,105,,02,[S] INTRO PSYCH,3.0,"M,W,F",9:10,,TODD,125,,0125,0120
,55657,PSYCH,105,,03,[S] INTRO PSYCH,3.0,"M,W,F",10:10,,TODD,125,,0125,0125
,55665,PSYCH,105,,04,[S] INTRO PSYCH,3.0,"M,W,F",11:10,,TODD,125,,0125,0121
,55673,PSYCH,105,,05,[S] INTRO PSYCH,3.0,"M,W,F",13:10,,TODD,125,,0125,0118
,55681,PSYCH,105,,06,[S] INTRO PSYCH,3.0,"M,W,F",14:10,,CLEV,30W,,0125,0075
,55699,PSYCH,105,,07,[S] INTRO PSYCH,3.0,"TU,TH",13:25,14:40,TODD,125,,0125,0101
,55707,PSYCH,105,,08,[S] INTRO PSYCH,3.0,"TU,TH",12:00,13:15,TODD,125,,0125,0119
,55715,PSYCH,105,,09,[S] INTRO PSYCH,3.0,"TU,TH",9:10,10:25,TODD,125,,0125,0085
,55723,PSYCH,105,,10,[S] INTRO PSYCH,3.0,"TU,TH",10:35,11:50,TODD,125,,0125,0121
,14340,BC/BP,364,,01,INT BIOCHEM,4.0,"M,W,F",8:10,,HLD,G3,BROSEMER,0048,0048
,55780,PSYCH,106,,01,DAILY LIVING,1.0,TU,17:40,,TODD,211,BRIGHAM,0030,0021
,55798,PSYCH,106,,02,DAILY LIVING,1.0,TU,17:40,,TODD,126,BRIGHAM,0030,0010
,55806,PSYCH,106,,03,DAILY LIVING,1.0,TU,17:40,,TODD,201,BRIGHAM,0030,0012
,55814,PSYCH,106,,04,DAILY LIVING,1.0,TU,17:40,,TODD,220,BRIGHAM,0030,0001
,55822,PSYCH,106,,05,DAILY LIVING,1.0,TU,17:40,,TODD,204,BRIGHAM,0030,0011
,,PSYCH,106,,06,DAILY LIVING,1.0,W,17:40,,TODD,220,BRIGHAM,0030,0013
,55848,PSYCH,106,,07,DAILY LIVING,1.0,W,17:40,,TODD,202,BRIGHAM,0030,0012
,55855,PSYCH,106,,08,DAILY LIVING,1.0,W,17:40,,TODD,121,BRIGHAM,0030,0004
,55863,PSYCH,106,,09,DAILY LIVING,1.0,W,17:40,,TODD,127,BRIGHAM,0030,0008
,,PSYCH,106,,10,DAILY LIVING,1.0,TH,17:40,,TODD,211,BRIGHAM,0030,0012
,14357,BC/BP,364,,02,INT BIOCHEM,4.0,"M,W,F",8:10,,HLD,G3,,0048,0042
,55889,PSYCH,106,,11,DAILY LIVING,1.0,TH,17:40,,TODD,126,BRIGHAM,0030,0012
,55897,PSYCH,106,,12,DAILY LIVING,1.0,TH,17:40,,TODD,220,BRIGHAM,0030,0004
,55962,PSYCH,198,,01,[S] PSYCH HONORS,3.0,"M,W,F",9:10,,TODD,234,FOURNIER,0030,0031
,55970,PSYCH,198,,02,[S] PSYCH HONORS,3.0,"TU,TH",13:25,14:40,TODD,434,SWINDELL,0030,0031
,55988,PSYCH,198,,03,[S] PSYCH HONORS,3.0,"TU,TH",9:10,10:25,TODD,320,PATTERSON,0030,0031
,75259,PSYCH,198,,04,[S] PSYCH HONORS,3.0,"M,W,F",10:10,,COLL,135,SWINDELL,0030,0034
,56002,PSYCH,220,,01,PSYCH STRESS,3.0,"TU,TH",9:10,10:25,TODD,413,FITZGERALD,0100,0050
,56010,PSYCH,230,,01,HUMAN SEX,3.0,"M,W,F",10:10,,TODD,230,ISAVA,0100,0096
Q,56036,PSYCH,311,,01,ELEM STAT,4.0,"M,W,F",9:10,,TODD,334,CHANDLER,0014,0012
Q,56044,PSYCH,311,,02,ELEM STAT,4.0,"M,W,F",9:10,,TODD,334,CHANDLER,0014,0013
,14365,BC/BP,364,,03,INT BIOCHEM,4.0,"M,W,F",8:10,,HLD,G3,,0048,0047
