house_id,overview
53737326,"Welcome to this 3 bedroom/2 bathroom open floor plan home, located in Fleming Island! The formal living room includes a fireplace and is located off of the kitchen and eat-in area. The kitchen includes stainless steel appliances, bar top area, and a double sink. The home features a split floor plan, as well as a master bathroom with a walk in shower, garden tub and a double vanity! Look forward to weekends on your screened lanai, in the backyard, or enjoying one of the many amenities the community has to offer! From professional tennis courts to an abundance of playgrounds and pools, there is plenty to enjoy here!Read more"
7511296,Come and check this spacious home with spacious front and back yard for your garden projects. Granite counter top in kitchen and bathrooms. Ceramic tile throughout. Well taken are of by owners. Very close to both freeways i-10 and 17. Minutes to Central Phoenix.Read more
104452024,"Stunning 4th floor turret unit features 2 bedrooms + a den with a curved wall of windows which flood the unit with natural light!  Desirable floor plan features an open concept living/dining/kitchen area which provides for a perfect entertaining space. Kitchen includes granite countertops, tiled backsplash, stainless steel appliances, gas range and breakfast bar. Spacious master suite with large private bath, walk-in closet, two way gas fireplace has patio doors which lead out to your own private terrace. Updated lighting throughout, closet built-ins and new washer+dryer. Bldg amenities: fitness ctr, on-site mgt, stately lobby, ample guest parking, 1 acre rooftop terrace & dog run. 1 parking space and 2 large storage units are included and located on the same floor as unit.Read more"
63012913,"Great Downtown Condo close to everything! Updated luxury vinyl plank flooring and new fridge in 2017. High ceilings, wide hallway and large windows create an open and spacious feel in this urban retreat. Stainless appliances and granite counter tops. Convenient to the Capitol Square, UW Madison Athletic Venues, Farmers Market, Restaurants, Lake Monona, Brittingham Bay and boat rentals. The Southwest Commuter Bike Trail is steps from your front door. Quiet dead-end street and heated underground parking with available guest parking. Beautiful courtyard. Great condo community and neighborhood make this a wonderful place to call home.Read more"
81928071,"Make Nichols Station your new digs! A 45-Unit Condo Assoc that provides for a small town atmosphere yet walking distance to all urban lifestyles & perfectly located between the State Capitol, James Madison Park & Lake Mendota!  This lovely one BR unit is overlooks a picturesque courtyard & a north facing view of the lake off your deck.  Gleaming hardwood floors w/wood fireplace (& mounted TV included) give a spacious feel to your dinette & kitchen.  Amenities include solid surface counters, stainless appliances, Nest thermostat, stacked washer/dryer in your unit & private large bedroom w/super deep closet & full bathroom w/granite counters & extra storage in approx 8x4 storage closet.  Staircase to parking space just a few steps away.  Elevator in building & pets allowed! Available now!Read more"
173560724,"Well maintained Wauwatosa ranch includes 4 bedrooms (hard to find), 1.5 bathrooms, fenced yard with patio and 2.5 car garage. Updates include carpet, windows, roof, gutter, fascia, foundation. All appliances are included. The open and bright living room flows into the dining area and kitchen. Perfect for daily living and entertaining. Hardwood floors throughout, six panel doors and fresh paint. This quiet neighborhood is conveniently located near freeway access and Bluemound Road.Read more"
20639953,"El Sereno great area   two bedrooms one Bathroom, parking in the driveway, close to schools and Parks!!!Read more"
43701149,"Are you looking for that WOW factor? This is a true custom-built home in desirable Hibernia Plantation. This must-see home has extravagant details not normally seen in this area! Walkthrough the beautiful entry with leaded glass doors and 12-foot soaring ceilings with custom molding throughout. This breathtaking home has a beautiful family room with a custom painted ceiling with uplighting. Built-ins abound & dramatic windows overlooking nature w/ peekaboo views of the river. All 3 bathrooms have updated tile & finishes. A/C replaced in 2017, the roof in 2011. This home has large bedrooms with new high-end carpeting. Enjoy the low maintenance natural yard. Hibernia Plantation has a community dock w/ walking paths. A-rated schools include Paterson Elem, Green Cove Jr, & Fleming Island High.Read more"
36731431,"This beautiful townhome has been update.  3/ bedroom, 2.5 bath, Sun room.  New floors, laminate wood flooring in all living areas, carpet on stairs only.  Kitchen appliances new, counter tops new, New bathroom cabinet and sink in half bath, freshly painted.  Close to shopping, schools and restaurants.  This home will not disappoint.Read more"
92355228,"*PRICE REDUCTIONS! SEE DOC TAB FOR OM.  Income is ACTUAL! This wonderfully redone property has been revamped from the ground up. Buildings have been painted, apartments remodeled with floors cabinets, and counters, bathrooms etc. Blacktop redone as of 8/19/20, Brick wall built up for privacy and security, as well as gravel, gazebo, barbecues for tenants!  There is improvement possible on rents, and further potential for any new owner. Sellers will be sad to see this one go, but are on to the next! Easy pro forma already started can have this property at an 8 CAP in no time!Read more"
110749091,"Beautifully updated ranch home in a fantastic Wauwatosa location! The welcoming living room features beautiful HWFs & a natural fireplace & is open to the spacious bright dining room, great for gathering! Remodeled kitchen features solid wood cabinets, granite counters, & stainless appliances. Wonderful family room features tons of natural light & snack bar open to the kitchen. Great primary bedroom w/HWFs & two closets! Bedrooms two & three are spacious & feature a walkthrough door. Remodeled full bath features a tub & ceramic tile! Second full bath features walk-in shower. Unfinished basement is great for storage or bring finishing ideas! Marvelous yard features a patio & tons of green space! 2.5 car garage & shed are great for storage! Great location close to shopping & highway access!Read more"
110747725,"Once in a lifetime opportunity to own a home steeped in Wauwatosa history. Prestigious Jackson Park Blvd, convenient to Menomonee River Pkwy, Colectivo, and soon to be newly constructed McKinley Elementary, also the Pool, Village, Medical College and County Grounds! 4 beds, plus den and FR. Large rooms feature oversized windows with amazing exposure. Imagine large family gatherings in this special home. DR will amaze with inset paneling. KIT open to a vaulted FR. Main floor den conveniently located near the main floor half bath. Upstairs, find 4 beds and home's full bath. LL is open and spacious. Backyard is oversized with two car garage that has great convenience being the first off the alley entrance. This home has great bones and ready for the lucky new buyer to make it theirs!Read more"
